,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,is_fraud,hour,month,dayofweek,year
19789,ECOMMERCE,1.0,MANUAL,27.9,4322.12,SC,US,0,0,0,0,9,11,6,2020
19790,ECOMMERCE,3.0,MANUAL,75.38,32704.43,FL,US,0,0,0,0,17,11,6,2020
19791,ECOMMERCE,18.0,MANUAL,23.99,43785.75,NJ,US,0,0,0,0,17,11,6,2020
19792,ECOMMERCE,12.0,MANUAL,7.89,45611.38,NJ,US,0,0,0,0,3,11,6,2020
19793,ECOMMERCE,12.0,CARD_ON_FILE,21.93,26787.87,AR,US,0,0,0,0,15,11,6,2020
19794,ECOMMERCE,1.0,CARD_ON_FILE,3.43,213.4,WY,US,0,0,0,0,15,11,6,2020
19795,OTHER,10.0,CHIP,133.34,612.16,MA,US,1,1,0,0,18,11,6,2020
19796,ECOMMERCE,5.0,MANUAL,28.66,26998.19,FL,US,0,0,0,0,21,11,6,2020
19797,ECOMMERCE,15.0,MANUAL,13.08,43116.38,NJ,US,0,0,0,0,19,11,6,2020
19798,ECOMMERCE,2.0,CARD_ON_FILE,28.64,2886.3,CA,US,0,0,0,0,16,11,6,2020
19799,ECOMMERCE,3.0,MANUAL,32.11,5940.62,FL,US,0,0,0,0,19,11,6,2020
19800,ECOMMERCE,11.0,MANUAL,8.99,16646.94,NJ,US,0,0,0,0,16,11,6,2020
19801,ECOMMERCE,3.0,CARD_ON_FILE,47.66,390.81,AR,US,0,0,0,0,13,11,6,2020
19802,OTHER,22.0,MAGSTRIPE,5.41,337.63,TX,US,1,1,1,0,1,11,6,2020
19803,ECOMMERCE,16.0,MANUAL,13.08,42641.59,NJ,US,0,0,0,0,23,11,6,2020
19804,ECOMMERCE,7.0,MANUAL,13.18,53933.98,IL,US,0,0,0,0,3,11,6,2020
19805,ECOMMERCE,15.0,MANUAL,27.57,22343.66,NC,US,0,0,0,0,16,11,6,2020
19806,ECOMMERCE,2.0,CARD_ON_FILE,43.27,2129.6,CA,US,0,0,0,0,19,11,6,2020
19807,ECOMMERCE,5.0,MANUAL,25.38,14306.16,AR,US,0,0,0,0,3,11,6,2020
19808,OTHER,35.0,CHIP,449.68,1482.24,FL,US,1,1,1,0,2,11,6,2020
19809,ECOMMERCE,6.0,CARD_ON_FILE,41.32,6167.38,AR,US,0,0,0,0,12,11,6,2020
19810,ECOMMERCE,3.0,MANUAL,7.38,25068.95,IL,US,0,0,0,0,5,11,6,2020
19811,ECOMMERCE,7.0,MANUAL,37.51,662.86,WA,US,0,0,0,0,22,11,6,2020
19812,ECOMMERCE,4.0,MANUAL,55.49,80482.44,FL,US,0,0,0,0,17,11,6,2020
19813,ECOMMERCE,4.0,MANUAL,107.9,2081.02,SC,US,0,0,0,0,9,11,6,2020
19814,ECOMMERCE,3.0,MANUAL,14.0,38899.77,IL,US,0,0,0,0,23,11,6,2020
19815,ECOMMERCE,2.0,MANUAL,17.03,53251.27,IL,US,0,0,0,0,17,11,6,2020
19816,ECOMMERCE,1.0,MANUAL,40.2,1413.68,NJ,US,0,0,0,0,18,11,6,2020
19817,ECOMMERCE,4.0,MANUAL,15.96,12865.42,AR,US,0,0,0,0,4,11,6,2020
19818,ECOMMERCE,2.0,CARD_ON_FILE,3.48,168.81,WY,US,0,0,0,0,15,11,6,2020
19819,OTHER,5.0,CHIP,247.06,144.88,CT,US,1,1,0,0,16,11,6,2020
19820,OTHER,4.0,CHIP,2.99,251.77,CA,US,1,1,1,0,0,11,6,2020
19821,OTHER,13.0,CHIP,1.05,444.22,MO,US,1,1,1,0,1,11,6,2020
19822,ECOMMERCE,22.0,MANUAL,35.88,45905.34,NJ,US,0,0,0,0,3,11,6,2020
19823,ECOMMERCE,2.0,CARD_ON_FILE,25.99,59061.25,GA,US,0,0,0,0,19,11,6,2020
19824,ECOMMERCE,35.0,MANUAL,6.44,3101.32,ON,CA,0,0,0,0,10,11,6,2020
19825,,,,52.79,,,,,,,1,0,11,6,2020
19826,ECOMMERCE,18.0,MANUAL,47.18,20747.42,WA,US,0,0,0,0,14,11,6,2020
19827,ECOMMERCE,14.0,CARD_ON_FILE,105.0,2289.57,CA,US,0,0,0,0,0,11,6,2020
19828,ECOMMERCE,4.0,MANUAL,7.61,24990.68,IL,US,0,0,0,0,5,11,6,2020
19829,ECOMMERCE,20.0,CARD_ON_FILE,351.96,4744.07,GA,US,0,0,0,0,17,11,6,2020
19830,ECOMMERCE,4.0,MANUAL,33.34,5387.23,NV,US,0,0,0,0,7,11,6,2020
19831,ECOMMERCE,15.0,MANUAL,30.97,22245.53,NC,US,0,0,0,0,16,11,6,2020
19832,ECOMMERCE,23.0,MANUAL,13.15,4401.92,MA,US,0,0,0,0,14,11,6,2020
19833,ECOMMERCE,15.0,CARD_ON_FILE,20.52,2311.62,OH,US,0,0,0,0,3,11,6,2020
19834,ECOMMERCE,5.0,CARD_ON_FILE,53.48,10775.76,AR,US,0,0,0,0,5,11,6,2020
19835,ECOMMERCE,4.0,MANUAL,30.0,47436.03,IL,US,0,0,0,0,17,11,6,2020
19836,ECOMMERCE,2.0,CARD_ON_FILE,54.38,501.07,CA,US,0,0,0,0,11,11,6,2020
19837,ECOMMERCE,1.0,CARD_ON_FILE,14.93,6301.2,AR,US,0,0,0,0,21,11,6,2020
19838,ECOMMERCE,1.0,MANUAL,19.4,18248.39,FL,US,0,0,0,0,3,11,6,2020
19839,ECOMMERCE,2.0,CARD_ON_FILE,31.13,7272.82,MA,US,0,0,0,0,6,11,6,2020
19840,ECOMMERCE,7.0,MANUAL,10.66,2852.38,WA,US,0,0,0,0,23,11,6,2020
19841,ECOMMERCE,5.0,MANUAL,22.41,11892.18,AR,US,0,0,0,0,2,11,6,2020
19842,ECOMMERCE,4.0,MANUAL,14.22,4790.77,WA,US,0,0,0,0,1,11,6,2020
19843,ECOMMERCE,5.0,MANUAL,18.97,23229.17,IL,US,0,0,0,0,4,11,6,2020
19844,ECOMMERCE,16.0,MANUAL,11.82,46987.34,NJ,US,0,0,0,0,1,11,6,2020
19845,ECOMMERCE,1.0,CARD_ON_FILE,7.74,13787.73,GA,US,0,0,0,0,1,11,6,2020
19846,ECOMMERCE,1.0,CARD_ON_FILE,15.48,14231.03,GA,US,0,0,0,0,15,11,6,2020
19847,ECOMMERCE,1.0,CARD_ON_FILE,7.74,14455.93,GA,US,0,0,0,0,1,11,6,2020
19848,ECOMMERCE,2.0,MANUAL,15.76,2578.08,FL,US,0,0,0,0,8,11,6,2020
19849,ECOMMERCE,2.0,MANUAL,18.63,16605.21,FL,US,0,0,0,0,8,11,6,2020
19850,ECOMMERCE,14.0,MANUAL,109.98,23888.68,NC,US,0,0,0,0,17,11,6,2020
19851,ECOMMERCE,2.0,MANUAL,13.04,12702.84,AR,US,0,0,0,0,11,11,6,2020
19852,ECOMMERCE,2.0,MANUAL,32.45,25914.4,FL,US,0,0,0,0,21,11,6,2020
19853,ECOMMERCE,4.0,CARD_ON_FILE,34.07,587.81,AR,US,0,0,0,0,1,11,6,2020
19854,ECOMMERCE,1.0,MANUAL,34.35,481.34,CA,US,0,0,0,0,14,11,6,2020
19855,ECOMMERCE,11.0,CARD_ON_FILE,56.48,29176.06,IL,US,0,0,0,0,15,11,6,2020
19856,ECOMMERCE,5.0,CARD_ON_FILE,25.99,80376.11,GA,US,0,0,0,0,17,11,6,2020
19857,ECOMMERCE,2.0,CARD_ON_FILE,14.03,1143.44,FL,US,0,0,0,0,23,11,6,2020
19858,ECOMMERCE,8.0,MANUAL,26.56,27026.85,FL,US,0,0,0,0,4,11,6,2020
19859,ECOMMERCE,7.0,MANUAL,104.12,2603.25,CA,US,0,0,0,0,1,11,6,2020
19860,ECOMMERCE,13.0,MANUAL,18.09,16742.2,NJ,US,0,0,0,0,16,11,6,2020
19861,ECOMMERCE,3.0,MANUAL,31.68,11141.65,FL,US,0,0,0,0,20,11,6,2020
19862,OTHER,16.0,CHIP,72.6,263.95,IL,US,1,1,1,0,16,11,6,2020
19863,ECOMMERCE,2.0,MANUAL,31.74,16243.02,FL,US,0,0,0,0,0,11,6,2020
19864,OTHER,13.0,CHIP,33.0,95.0,MA,US,1,1,1,0,21,11,6,2020
19865,ECOMMERCE,15.0,CARD_ON_FILE,65.84,816.15,AR,US,0,0,0,0,3,11,6,2020
19866,ECOMMERCE,4.0,MANUAL,14.99,3329.18,WA,US,0,0,0,0,17,11,6,2020
19867,ECOMMERCE,2.0,CARD_ON_FILE,29.37,7089.67,MA,US,0,0,0,0,6,11,6,2020
19868,ECOMMERCE,9.0,MANUAL,9.64,3100.34,GA,US,0,0,1,0,0,11,6,2020
19869,ECOMMERCE,3.0,MANUAL,14.22,4156.45,WA,US,0,0,0,0,18,11,6,2020
19870,OTHER,15.0,CHIP,210.31,100.0,MD,US,1,1,1,0,20,11,6,2020
19871,ECOMMERCE,17.0,CARD_ON_FILE,223.1,5468.67,IL,US,0,0,0,0,16,11,6,2020
19872,ECOMMERCE,2.0,MANUAL,30.67,986.13,CA,US,0,0,0,0,15,11,6,2020
19873,ECOMMERCE,1.0,CARD_ON_FILE,19.95,6322.85,AR,US,0,0,0,0,17,11,6,2020
19874,OTHER,6.0,CHIP,14.25,396.23,MA,US,1,1,1,0,0,11,6,2020
19875,ECOMMERCE,12.0,MANUAL,53.52,1440.11,NJ,US,0,0,0,0,6,11,6,2020
19876,ECOMMERCE,15.0,MANUAL,13.08,43221.02,NJ,US,0,0,0,0,19,11,6,2020
19877,ECOMMERCE,1.0,CARD_ON_FILE,17.35,1224.79,CA,US,0,0,0,0,2,11,6,2020
19878,OTHER,30.0,CHIP,105.36,0.0,TN,US,1,1,1,0,1,11,6,2020
19879,ECOMMERCE,14.0,MANUAL,23.99,43689.79,NJ,US,0,0,0,0,17,11,6,2020
19880,ECOMMERCE,4.0,CARD_ON_FILE,38.47,4821.81,MA,US,0,0,0,0,7,11,6,2020
19881,ECOMMERCE,7.0,CARD_ON_FILE,35.97,4525.44,AR,US,0,0,0,0,10,11,6,2020
19882,ECOMMERCE,28.0,MANUAL,43.19,849.74,CA,US,0,0,0,0,17,11,6,2020
19883,ECOMMERCE,1.0,CARD_ON_FILE,7.74,13524.57,GA,US,0,0,0,0,3,11,6,2020
19884,ECOMMERCE,12.0,CARD_ON_FILE,99.8,38012.28,SD,US,0,0,0,0,13,11,6,2020
19885,ECOMMERCE,14.0,MANUAL,13.29,926.27,CA,US,0,0,0,0,4,11,6,2020
19886,ECOMMERCE,28.0,MANUAL,26.12,4094.14,MA,US,0,0,0,0,15,11,6,2020
19887,ECOMMERCE,1.0,MANUAL,13.98,14820.86,FL,US,0,0,0,0,2,11,6,2020
19888,ECOMMERCE,2.0,MANUAL,13.18,56317.9,IL,US,0,0,0,0,17,11,6,2020
19889,MOTO,26.0,CARD_ON_FILE,25.0,7914.36,GA,US,0,0,0,0,10,11,6,2020
19890,ECOMMERCE,4.0,MANUAL,158.46,0.0,WA,US,0,0,0,0,19,11,6,2020
19891,ECOMMERCE,22.0,MANUAL,42.99,19014.76,WA,US,0,0,0,0,16,11,6,2020
19892,ECOMMERCE,5.0,CARD_ON_FILE,30.83,11250.46,AR,US,0,0,0,0,2,11,6,2020
19893,ECOMMERCE,12.0,MANUAL,45.01,15259.64,NC,US,0,0,0,0,22,11,6,2020
19894,ECOMMERCE,17.0,MANUAL,7.89,45682.39,NJ,US,0,0,0,0,3,11,6,2020
19895,ECOMMERCE,4.0,MANUAL,14.22,3666.33,WA,US,0,0,0,0,2,11,6,2020
19896,ECOMMERCE,3.0,MANUAL,17.81,37677.31,IL,US,0,0,0,0,14,11,6,2020
19897,ECOMMERCE,9.0,MANUAL,18.73,18978.05,NC,US,0,0,0,0,1,11,6,2020
19898,ECOMMERCE,1.0,MANUAL,12.18,14783.54,FL,US,0,0,0,0,2,11,6,2020
19899,OTHER,21.0,CHIP,173.28,103.16,FL,US,1,1,0,0,15,11,6,2020
19900,ECOMMERCE,5.0,MANUAL,42.68,28458.42,FL,US,0,0,0,0,22,11,6,2020
19901,ECOMMERCE,3.0,MANUAL,34.93,16964.28,FL,US,0,0,0,0,5,11,6,2020
19902,OTHER,26.0,CHIP,20.0,53.72,DC,US,1,1,1,0,19,11,6,2020
19903,ECOMMERCE,11.0,MANUAL,51.23,56021.09,IL,US,0,0,0,0,0,11,6,2020
19904,ECOMMERCE,2.0,CARD_ON_FILE,14.95,5758.22,AR,US,0,0,0,0,22,11,6,2020
19905,ECOMMERCE,3.0,CARD_ON_FILE,7.66,176.12,ON,CA,0,0,0,0,11,11,6,2020
19906,ECOMMERCE,16.0,CARD_ON_FILE,40.05,8866.91,AR,US,0,0,0,0,21,11,6,2020
19907,ECOMMERCE,20.0,MANUAL,20.69,47293.51,NJ,US,0,0,0,0,0,11,6,2020
19908,ECOMMERCE,13.0,CARD_ON_FILE,25.77,14138.66,GA,US,0,0,0,0,15,11,6,2020
19909,ECOMMERCE,23.0,CARD_ON_FILE,439.8,943.79,MA,US,0,0,0,0,22,11,6,2020
19910,ECOMMERCE,3.0,CARD_ON_FILE,162.38,1665.46,CA,US,0,0,0,0,15,11,6,2020
19911,ECOMMERCE,3.0,MANUAL,25.56,11975.71,AR,US,0,0,0,0,3,11,6,2020
19912,ECOMMERCE,10.0,CARD_ON_FILE,9.71,12639.87,AR,US,0,0,0,0,18,11,6,2020
19913,ECOMMERCE,14.0,CARD_ON_FILE,223.1,5691.77,IL,US,0,0,0,0,16,11,6,2020
19914,ECOMMERCE,1.0,CARD_ON_FILE,7.74,13408.47,GA,US,0,0,0,0,16,11,6,2020
19915,ECOMMERCE,2.0,MANUAL,25.44,345.29,WA,US,0,0,0,0,7,11,6,2020
19916,ECOMMERCE,24.0,CARD_ON_FILE,28.17,2874.91,AR,US,0,0,0,0,20,11,6,2020
19917,ECOMMERCE,8.0,CARD_ON_FILE,68.03,3374.75,CA,US,0,0,0,0,14,11,6,2020
19918,ECOMMERCE,1.0,CARD_ON_FILE,15.48,13036.21,GA,US,0,0,0,0,14,11,6,2020
19919,ECOMMERCE,29.0,MANUAL,110.0,786.29,CA,US,0,0,0,0,22,11,6,2020
19920,ECOMMERCE,1.0,CARD_ON_FILE,19.42,137.35,KY,US,0,0,0,0,20,11,6,2020
19921,ECOMMERCE,19.0,CARD_ON_FILE,317.68,9727.05,CA,US,0,0,0,0,2,11,6,2020
19922,ECOMMERCE,1.0,MANUAL,19.14,17835.16,FL,US,0,0,0,0,0,11,6,2020
19923,ECOMMERCE,40.0,CARD_ON_FILE,43.0,4716.79,AR,US,0,0,0,0,7,11,6,2020
19924,ECOMMERCE,1.0,CARD_ON_FILE,12.86,4923.63,AR,US,0,0,0,0,15,11,6,2020
19925,ECOMMERCE,3.0,CARD_ON_FILE,105.29,231.59,IN,US,0,0,0,0,12,11,6,2020
19926,ECOMMERCE,3.0,MANUAL,21.56,10281.21,AR,US,0,0,0,0,13,11,6,2020
19927,OTHER,31.0,CHIP,44.26,1045.46,NV,US,1,1,1,0,1,11,6,2020
19928,ECOMMERCE,32.0,CARD_ON_FILE,29.76,2950.91,AR,US,0,0,0,0,7,11,6,2020
19929,OTHER,23.0,CHIP,4.8,7367.78,FL,US,1,1,1,0,0,11,6,2020
19930,ECOMMERCE,14.0,MANUAL,16.83,15901.38,NJ,US,0,0,0,0,18,11,6,2020
19931,MOTO,5.0,MANUAL,3.0,2.55,CA,US,0,0,0,0,1,11,6,2020
19932,ECOMMERCE,1.0,MANUAL,11.58,772.22,PA,US,0,0,0,0,14,11,6,2020
19933,ECOMMERCE,23.0,CARD_ON_FILE,59.99,970.36,AR,US,0,0,0,0,17,11,6,2020
19934,OTHER,18.0,CHIP,29.96,576.46,FL,US,1,1,1,0,18,11,6,2020
19935,ECOMMERCE,4.0,MANUAL,25.56,13038.27,AR,US,0,0,0,0,4,11,6,2020
19936,ECOMMERCE,5.0,CARD_ON_FILE,3.49,18246.13,GA,US,0,0,0,0,1,11,6,2020
19937,ECOMMERCE,24.0,MANUAL,14.26,65313.97,FL,US,0,0,0,0,20,11,4,2020
19938,ECOMMERCE,25.0,MANUAL,18.8,66898.27,FL,US,0,0,0,0,20,11,4,2020
19939,ECOMMERCE,9.0,MANUAL,123.22,24271.8,OH,US,0,0,0,0,22,11,4,2020
19940,ECOMMERCE,22.0,CARD_ON_FILE,19.99,60129.47,AR,US,0,0,0,0,17,11,4,2020
19941,ECOMMERCE,2.0,MANUAL,21.16,11975.9,FL,US,0,0,0,0,23,11,4,2020
19942,OTHER,12.0,CHIP,164.5,208.27,SC,US,1,1,1,0,21,11,4,2020
19943,ECOMMERCE,2.0,CARD_ON_FILE,11.39,555.25,GA,US,0,0,0,0,6,11,4,2020
19944,ECOMMERCE,7.0,CARD_ON_FILE,12.97,37351.7,AR,US,0,0,0,0,10,11,4,2020
19945,OTHER,7.0,CHIP,53.07,2121.58,MA,US,1,1,1,0,11,11,4,2020
19946,ECOMMERCE,15.0,MANUAL,11.94,116769.61,FL,US,0,0,0,0,23,11,4,2020
19947,ECOMMERCE,30.0,CARD_ON_FILE,31.05,74590.47,PA,US,0,0,0,0,14,11,4,2020
19948,ECOMMERCE,14.0,CARD_ON_FILE,44.99,25703.67,IL,US,0,0,0,0,2,11,4,2020
19949,ECOMMERCE,15.0,MANUAL,19.3,116925.98,FL,US,0,0,0,0,23,11,4,2020
19950,OTHER,12.0,CHIP,83.69,325.11,GA,US,1,1,1,0,20,11,4,2020
19951,ECOMMERCE,3.0,MANUAL,13.18,33504.84,IL,US,0,0,0,0,15,11,4,2020
19952,OTHER,25.0,MAGSTRIPE,30.09,946.34,CT,US,0,0,1,0,15,11,4,2020
19953,ECOMMERCE,5.0,CARD_ON_FILE,4.76,8944.23,GA,US,0,0,0,0,1,11,4,2020
19954,ECOMMERCE,11.0,MANUAL,137.79,12955.7,NJ,US,0,0,0,0,14,11,4,2020
19955,ECOMMERCE,5.0,MANUAL,15.61,10418.35,NJ,US,0,0,0,0,13,11,4,2020
19956,ECOMMERCE,14.0,MANUAL,48.26,36192.77,NC,US,0,0,0,0,17,11,4,2020
19957,ECOMMERCE,7.0,CARD_ON_FILE,44.99,1622.8,AR,US,0,0,0,0,16,11,4,2020
19958,ECOMMERCE,2.0,MANUAL,14.11,4472.7,FL,US,0,0,0,0,20,11,4,2020
19959,ECOMMERCE,1.0,MANUAL,13.33,4565.21,FL,US,0,0,0,0,6,11,4,2020
19960,ECOMMERCE,24.0,MANUAL,18.97,113900.78,GA,US,0,0,1,0,4,11,4,2020
19961,ECOMMERCE,16.0,MANUAL,15.33,64905.65,FL,US,0,0,0,0,23,11,4,2020
19962,ECOMMERCE,17.0,MANUAL,48.24,5317.32,CA,US,0,0,0,0,20,11,4,2020
19963,ECOMMERCE,8.0,CARD_ON_FILE,22.5,31048.2,MO,US,0,0,0,0,22,11,4,2020
19964,ECOMMERCE,1.0,CARD_ON_FILE,4.52,8700.75,GA,US,0,0,0,0,23,11,4,2020
19965,ECOMMERCE,19.0,MANUAL,17.97,89679.27,GA,US,0,0,1,0,22,11,4,2020
19966,ECOMMERCE,13.0,MANUAL,19.86,64967.26,FL,US,0,0,0,0,23,11,4,2020
19967,ECOMMERCE,7.0,CARD_ON_FILE,38.73,3357.88,AR,US,0,0,0,0,18,11,4,2020
19968,ECOMMERCE,24.0,MANUAL,24.08,121166.79,FL,US,0,0,0,0,21,11,4,2020
19969,OTHER,6.0,CHIP,9.99,47.16,OR,US,1,1,1,0,22,11,4,2020
19970,ECOMMERCE,18.0,MANUAL,13.34,89525.2,GA,US,0,0,1,0,19,11,4,2020
19971,ECOMMERCE,2.0,MANUAL,21.59,23318.33,FL,US,0,0,0,0,4,11,4,2020
19972,ECOMMERCE,3.0,CARD_ON_FILE,31.72,20645.66,MA,US,0,0,0,0,11,11,4,2020
19973,ECOMMERCE,1.0,MANUAL,12.88,5181.56,FL,US,0,0,0,0,6,11,4,2020
19974,ECOMMERCE,2.0,MANUAL,5.76,3540.8,WA,US,0,0,0,0,20,11,4,2020
19975,ECOMMERCE,15.0,MANUAL,12.17,122634.93,FL,US,0,0,0,0,14,11,4,2020
19976,OTHER,20.0,CHIP,150.7,1234.06,GA,US,1,1,0,0,17,11,4,2020
19977,ECOMMERCE,30.0,MANUAL,99.99,77642.77,GA,US,0,0,1,0,3,11,4,2020
19978,ECOMMERCE,4.0,MANUAL,13.18,38181.56,IL,US,0,0,0,0,9,11,4,2020
19979,ECOMMERCE,3.0,CARD_ON_FILE,29.37,20093.44,MA,US,0,0,0,0,11,11,4,2020
19980,ECOMMERCE,2.0,MANUAL,13.79,16760.23,NC,US,0,0,0,0,14,11,4,2020
19981,ECOMMERCE,2.0,CARD_ON_FILE,41.99,983.28,NJ,US,0,0,0,0,18,11,4,2020
19982,ECOMMERCE,13.0,MANUAL,23.76,117102.15,FL,US,0,0,0,0,23,11,4,2020
19983,ECOMMERCE,23.0,CARD_ON_FILE,20.96,103275.45,AR,US,0,0,0,0,11,11,4,2020
19984,ECOMMERCE,10.0,MANUAL,21.81,13409.95,NJ,US,0,0,0,0,20,11,4,2020
19985,ECOMMERCE,14.0,MANUAL,51.96,538.76,CA,US,0,0,0,0,0,11,4,2020
19986,ECOMMERCE,2.0,MANUAL,17.27,14949.87,AR,US,0,0,0,0,13,11,4,2020
19987,ECOMMERCE,1.0,MANUAL,5.98,16623.88,AR,US,0,0,0,0,9,11,4,2020
19988,ECOMMERCE,3.0,MANUAL,66.28,108.41,WA,US,0,0,0,0,22,11,4,2020
19989,ECOMMERCE,3.0,CARD_ON_FILE,40.96,1488.2,AR,US,0,0,0,0,6,11,4,2020
19990,ECOMMERCE,23.0,MANUAL,10.98,113678.56,GA,US,0,0,1,0,1,11,4,2020
19991,ECOMMERCE,20.0,MANUAL,21.97,113996.14,GA,US,0,0,1,0,11,11,4,2020
19992,OTHER,10.0,CHIP,114.47,24.79,MA,US,1,1,1,0,18,11,4,2020
19993,ECOMMERCE,1.0,CARD_ON_FILE,12.99,804.65,AR,US,0,0,0,0,15,11,4,2020
19994,ECOMMERCE,37.0,CARD_ON_FILE,299.0,4651.53,,HK,0,0,0,0,10,11,4,2020
19995,ECOMMERCE,5.0,MANUAL,22.98,25625.68,IL,US,0,0,0,0,20,11,4,2020
19996,ECOMMERCE,4.0,MANUAL,13.18,48706.97,IL,US,0,0,0,0,9,11,4,2020
19997,OTHER,11.0,CHIP,21.51,0.0,AZ,US,1,1,1,0,21,11,4,2020
19998,ECOMMERCE,3.0,CARD_ON_FILE,31.43,21563.85,MA,US,0,0,0,0,11,11,4,2020
19999,ECOMMERCE,23.0,MANUAL,39.88,147222.09,GA,US,0,0,1,0,13,11,4,2020
20000,ECOMMERCE,3.0,CARD_ON_FILE,93.09,26156.17,GA,US,0,0,0,0,14,11,4,2020
20001,ECOMMERCE,9.0,CARD_ON_FILE,199.89,4202.37,AR,US,0,0,0,0,18,11,4,2020
20002,ECOMMERCE,2.0,MANUAL,8.64,14825.95,AR,US,0,0,0,0,7,11,4,2020
20003,ECOMMERCE,17.0,CARD_ON_FILE,31.97,39421.9,GA,US,0,0,0,0,21,11,4,2020
20004,ECOMMERCE,15.0,MANUAL,32.97,18320.54,NC,US,0,0,0,0,16,11,4,2020
20005,ECOMMERCE,22.0,CARD_ON_FILE,15.99,97261.61,AR,US,0,0,0,0,1,11,4,2020
20006,ECOMMERCE,28.0,MANUAL,119.91,90856.82,GA,US,0,0,1,0,22,11,4,2020
20007,ECOMMERCE,23.0,MANUAL,68.0,34905.52,NY,US,0,0,0,0,23,11,4,2020
20008,ECOMMERCE,8.0,CARD_ON_FILE,108.16,30918.16,IL,US,0,0,0,0,17,11,4,2020
20009,ECOMMERCE,27.0,CARD_ON_FILE,27.79,110610.93,PA,US,0,0,0,0,0,11,4,2020
20010,ECOMMERCE,2.0,CARD_ON_FILE,22.35,5564.22,AR,US,0,0,0,0,22,11,4,2020
20011,ECOMMERCE,2.0,MANUAL,13.98,1528.67,WA,US,0,0,0,0,18,11,4,2020
20012,ECOMMERCE,2.0,CARD_ON_FILE,47.6,4936.05,CA,US,0,0,0,0,15,11,4,2020
20013,ECOMMERCE,16.0,MANUAL,169.56,49771.8,IL,US,0,0,0,0,13,11,4,2020
20014,ECOMMERCE,33.0,CARD_ON_FILE,517.97,63970.16,AR,US,0,0,0,0,17,11,4,2020
20015,ECOMMERCE,1.0,MANUAL,12.83,6300.16,OH,US,0,0,0,0,20,11,4,2020
20016,ECOMMERCE,29.0,CARD_ON_FILE,110.54,89665.68,AR,US,0,0,0,0,8,11,4,2020
20017,ECOMMERCE,8.0,MANUAL,34.66,742.27,OR,US,0,0,0,0,16,11,4,2020
20018,ECOMMERCE,2.0,MANUAL,24.43,16647.9,NC,US,0,0,0,0,17,11,4,2020
20019,ECOMMERCE,2.0,CARD_ON_FILE,18.48,15767.95,AR,US,0,0,0,0,16,11,4,2020
20020,ECOMMERCE,18.0,CARD_ON_FILE,164.2,31525.29,AR,US,0,0,0,0,4,11,4,2020
20021,ECOMMERCE,8.0,MANUAL,5.4,0.58,WA,US,0,0,0,0,3,11,4,2020
20022,ECOMMERCE,7.0,MANUAL,29.94,17027.1,AR,US,0,0,0,0,2,11,4,2020
20023,ECOMMERCE,12.0,MANUAL,35.77,37480.16,NC,US,0,0,0,0,22,11,4,2020
20024,ECOMMERCE,2.0,CARD_ON_FILE,25.99,27540.55,GA,US,0,0,0,0,14,11,4,2020
20025,ECOMMERCE,3.0,MANUAL,119.97,19398.1,IL,US,0,0,0,0,17,11,4,2020
20026,ECOMMERCE,5.0,CARD_ON_FILE,22.26,29590.92,MO,US,0,0,0,0,16,11,4,2020
20027,ECOMMERCE,15.0,CARD_ON_FILE,20.52,2199.27,OH,US,0,0,0,0,3,11,4,2020
20028,ECOMMERCE,4.0,MANUAL,20.96,1306.34,WA,US,0,0,0,0,8,11,4,2020
20029,ECOMMERCE,2.0,CARD_ON_FILE,17.63,4941.12,AR,US,0,0,0,0,9,11,4,2020
20030,ECOMMERCE,9.0,CARD_ON_FILE,35.52,3714.9,AR,US,0,0,0,0,0,11,4,2020
20031,ECOMMERCE,21.0,CARD_ON_FILE,1910.62,16293.5,CA,US,0,0,0,0,16,11,4,2020
20032,ECOMMERCE,3.0,CARD_ON_FILE,17.21,1147.73,AR,US,0,0,0,0,6,11,4,2020
20033,ECOMMERCE,11.0,CARD_ON_FILE,26.67,2090.68,AR,US,0,0,0,0,23,11,4,2020
20034,OTHER,18.0,CHIP,114.95,1260.66,AZ,US,1,1,1,0,18,11,4,2020
20035,ECOMMERCE,5.0,MANUAL,38.71,24665.65,FL,US,0,0,0,0,2,11,4,2020
20036,ECOMMERCE,3.0,MANUAL,51.36,57.05,GA,US,0,0,0,0,2,11,4,2020
20037,ECOMMERCE,1.0,CARD_ON_FILE,5.56,8709.79,GA,US,0,0,0,0,21,11,4,2020
20038,ECOMMERCE,6.0,MANUAL,18.99,45028.91,IL,US,0,0,0,0,14,11,4,2020
20039,ECOMMERCE,7.0,MANUAL,10.96,52736.7,IL,US,0,0,0,0,23,11,4,2020
20040,ECOMMERCE,4.0,MANUAL,25.99,29336.96,GA,US,0,0,1,0,20,11,4,2020
20041,ECOMMERCE,8.0,CARD_ON_FILE,47.52,5607.85,AR,US,0,0,0,0,0,11,4,2020
20042,ECOMMERCE,2.0,CARD_ON_FILE,25.98,3951.04,AR,US,0,0,0,0,19,11,4,2020
20043,ECOMMERCE,26.0,CARD_ON_FILE,129.98,82434.96,AR,US,0,0,0,0,6,11,4,2020
20044,OTHER,4.0,CHIP,19.98,414.69,CA,US,1,1,0,0,23,11,4,2020
